,country,state,lat,lon
2124,Poland,Southern Darfur,,
2125,Malta,Paola,39.359893,16.039588
2126,Viet Nam,Kiến Giang,15.8330649,107.2829854
2127,"Taiwan, Province of China",Ningxia Hui Autonomous Region,37.3095528,105.96085530747737
2128,United States,Devonshire,50.724140500000004,-3.6607788161410735
2129,Cambodia,Kampong Cham,12.1174857,105.20800220742942
2130,"Tanzania, United Republic of",Dodoma,-6.1791181,35.7468174
2131,Belarus,Yigo,13.535204499999999,144.89715694673106
2132,Nigeria,Katsina,12.5630825,7.6207063
2133,Morocco,Meknès-Tafilalet,,
2134,Paraguay,Boquerón,41.385416,2.1799852
2135,Mozambique,Maputo Province,-17.7959007,30.9340872
2136,Slovenia,Pivka,45.6825064,14.1953518
2137,Bahrain,Central Governorate,31.44107325,34.387727971160544
2138,"Venezuela, Bolivarian Republic of",Cojedes,9.333333,-68.333333
2139,Brazil,Herrera,37.3653148,-4.8502348
2140,Colombia,Los Santos,40.5449825,-5.7972566
2141,United States,Bình Định,52.2427289,4.8211132
2142,"Venezuela, Bolivarian Republic of",Portuguesa,8.96739065,-69.3917347493333
2143,Colombia,Vasilevo,41.4742136,22.6439393
2144,United States,Aiwo,-0.5332376000000001,166.9134104024684
2145,Sudan,River Nile,19.0105596,33.018317978238116
2146,Dominican Republic,Sánchez Ramírez,,
2147,Algeria,Bouira,36.37284635,3.8906326081002605
2148,United States,Aysén,14.533333,29.35
2149,Viet Nam,Tây Ninh Province,,
2150,Dominican Republic,Monseñor Nouel,,
2151,Turkey,Kastamonu,41.3680217,33.7619177
2152,Trinidad and Tobago,Tunapuna/Piarco,10.6854333,-61.32052743250512
2153,Samoa,Tuamasaga,-13.92188045,-171.800719558637
2154,Pakistan,Ladakh,33.9456407,77.6568576
2155,United States,Naranjito,-2.1685398,-79.4630975
2156,Madagascar,Upper Matsiatra,,
2157,France,Saint Peter,44.3238384,-93.9585295
2158,Morocco,Fès-Boulemane,,
2159,Hong Kong,Wong Tai Sin,22.34165365,114.19385869532955
2160,Estonia,Raplamaa,58.9419781,24.69840421690721
2161,Algeria,Souk Ahras,36.1378681,7.826242640053763
2162,Romania,Ialomiţa,,
2163,Iraq,Al Muthanná,31.3145731,45.2734534
2164,Saudi Arabia,Tabuk Region,28.3251866,37.6328648
2165,Tunisia,Qibilī,,
2166,Peru,Ucayali,-9.0,-73.5
2167,Kenya,Makueni,-2.25709305,37.87717148162716
2168,Iceland,Southern Peninsula,63.941692,-22.201698750144665
2169,"Iran, Islamic Republic of",Kohgiluyeh and Boyer-Ahmad,30.952481,51.2858845
2170,Colombia,Casanare,5.5000085,-71.5000086
2171,United States,Cat Island,24.3385,-75.61499318805444
2172,Egypt,Damietta,31.4167427,31.8213657
2173,Morocco,Doukkala-Abda,,
2174,Algeria,Tipaza,36.52727415,2.16836872941747
2175,United States,Artibonite,19.2176386,-72.5837813
2176,Lithuania,Marijampolė County,,
2177,"Moldova, Republic of",Sîngerei,,
2178,Armenia,Gegharkunik,40.3030726,45.375739
2179,India,Kasai,-5.3498001,21.424098
2180,Afghanistan,Kandahar,31.6205738,65.7157573
2181,India,Daman and Diu,20.42000485,72.86376290300566
2182,France,Grand Gedeh,5.8161533,-8.0995537
2183,Russian Federation,Mingǝcevir,,
2184,Thailand,Tak,36.5940732,69.7938996
2185,Brazil,Tartus,34.8936225,35.885167
2186,Cuba,Pinar del Río,10.4912884,-66.9211128
2187,France,Samangan,36.0,67.666667
2188,United States,Fukien,24.4184729,118.35177706753232
2189,Niger,Dosso,13.3336993,3.621398
2190,United States,Mandera,3.2285332,40.70561647260599
2191,Egypt,Qena,26.1615051,32.7182974
2192,Netherlands,Badakhshan,36.8040254,71.367658
2193,Morocco,Far Western,22.2799738,114.16411845619804
2194,Turkey,Elazığ,55.842526199999995,52.03329007582967
2195,Armenia,Armavir,44.9993585,41.1294061
2196,Australia,Malew,54.112577,-4.631481955539185
2197,Latvia,Ilūkste,,
2198,Liechtenstein,Eschen,48.913344,6.5912051
2199,France,Dennery,13.923558700000001,-60.92483763133295
2200,Christmas Island,Cabo Delgado,-12.4254942,39.4168743
2201,Viet Nam,Tuyên Quang,13.8264298,109.1687805
2202,United States,San Germán,,
2203,Brazil,Surin,46.0773762,0.3719914
2204,Thailand,Phetchaburi,13.0692869,99.6044376
2205,Slovenia,Tržič,-15.82526305,-47.9291139281426
2206,France,Sanma,-15.158134,166.93938648535234
2207,Viet Nam,Bắc Giang,,
2208,Viet Nam,Bình Phước,,
2209,United States,Nuristan,35.3,70.833333
2210,Jordan,Balqa,31.9782917,35.65852324951788
2211,France,Alo,-14.341965949999999,-178.04199171836038
2212,Spain,Blue Nile,11.4888327,37.58483
2213,France,Gao,16.2788129,-0.0412392
2214,Bulgaria,Sliven,42.6817633,26.3153528
2215,Tunisia,Tébessa,46.0735844,11.4290065
2216,Romania,Qachaʼs Nek,-30.113327,28.6810971
2217,Peru,Loreto,43.439498,13.6070214
2218,France,Ðiện Biên,43.50095665,-1.465555473793785
2219,Viet Nam,Long An,23.1038568,107.6946613
2220,Turkey,Lebap,38.8131139,63.0513218
2221,Spain,Trujillo Alto,18.33707575,-66.00174210279962
2222,Nigeria,Nassarawa,10.4621398,7.2239417932662775
2223,United States,Cunene,-16.5568536,15.7867319
2224,Viet Nam,Lào Cai,30.1185881,31.4280997
2225,India,Paktika,32.3936231,68.7036514
2226,Spain,Mila,45.4641943,9.1896346
2227,United States,Eastern District,22.2730777,114.23359377341592
2228,Ghana,Bono East,-8.1091073,111.8781507
2229,Malta,Kirkop,35.8419845,14.4844481
2230,Luxembourg,Redange,49.493259,5.9189504
2231,Japan,Yamaguchi,34.1781317,131.4737077
2232,Libya,Jabal al Gharbi,30.704649,13.2233859
2233,Latvia,Madona Municipality,-27.3914473,26.6548973
2234,Slovenia,Žiri,38.5049169,46.1931357
2235,Mozambique,Manica,-18.7805296,33.01596358735862
2236,United States,Yabucoa,18.0479644,-65.879164
2237,United States,Ribeira Grande,37.8225227,-25.5194914
2238,Croatia,Karlovačka,50.2246336,12.1877877
2239,Thailand,Chachoengsao,13.6093192,101.5467201
2240,United Kingdom,Gamo Gofa,6.170114399999999,37.26206970320297
2241,United States,Sava,-14.2938722,49.7734024
2242,Turkey,Mardin,37.3414854,40.7476249
2243,United Kingdom,Cuyuni-Mazaruni,6.1890730000000005,-59.84956841838364
2244,United States,Aibonito,18.1393105,-66.2663961
2245,Afghanistan,Panjshir,35.4338536,69.7930899
2246,France,Al Jufrah,28.0055724,16.7430292
2247,Croatia,Virovitičk-Podravska,,
2248,Ireland,Upper Takutu-Upper Essequibo,2.84496285,-58.97848232945741
2249,Tunisia,Bājah,-8.21678085,112.97383769999999
2250,Ecuador,Los Ríos,38.88897715,-77.0090433
2251,Trinidad and Tobago,Chaguanas,10.5147394,-61.4076757
2252,China,Tuen Mun,22.3908021,113.9770274
2253,United States,Cabo Rojo,18.0870192,-67.1459114
2254,Georgia,Guria,41.9772681,41.982826192238946
2255,Ecuador,Imbabura,0.3753621,-78.355681
2256,Uzbekistan,Karakalpakstan,43.7738841,57.6234617
2257,Egypt,Maysan,32.0182542,47.0695957
2258,United States,Santa Rosa,38.4404925,-122.7141049
2259,"Venezuela, Bolivarian Republic of",Bissau,11.861324,-15.583055
2260,Kenya,Embu,-23.6495294,-46.8528497
2261,Belgium,Kampong Thom,12.6687923,104.8879197
2262,Philippines,Camuy,18.4838596,-66.8449104
2263,Algeria,Biskra,34.784563500000004,5.812435334419206
2264,Spain,Samtskhe-Javakheti,41.52653525,43.2469570403887
2265,Turkey,Gash-Barka,15.25,37.5
2266,United States,Selenge,49.643613599999995,104.08678483621516
2267,Romania,Giurgiu,43.8959058,25.9658111
2268,Burundi,Rutana,-3.8618714,30.0676979
2269,Russian Federation,Ingushetiya Republic,,
2270,Dominican Republic,La Vega,19.0520669,-70.6316324
2271,Albania,Fier,40.726826200000005,19.56044971340522
2272,Thailand,Kanchanaburi,14.44019,99.2676727
2273,Ecuador,Chimborazo,-1.9262626,-78.7297799
2274,Myanmar,Sagain,24.4768486,95.47473996361609
2275,Viet Nam,Đồng Tháp,,
2276,Burkina Faso,Plateau-Central,12.40414,-0.8864160224616928
2277,Algeria,Béchar,50.8437751,4.380231774589977
2278,Tunisia,Silyānah,,
2279,North Macedonia,Vinica,48.1150838,19.1227761
2280,Rwanda,Southern Province,-16.5381715,26.7374997
2281,Azerbaijan,Astara,38.51559775,48.82832234412608
2282,North Macedonia,Bosilovo,41.4410377,22.7280638
2283,Libya,Al Jabal al Akhḑar,,
2284,Italy,Guayama,17.9852036,-66.113567
2285,Yemen,Şa‘dah,44.2127764,40.272866
2286,Syrian Arab Republic,Deir ez-Zor,35.3333335,40.1499999
2287,Thailand,Pattani,6.8678652,101.2504538
2288,Portugal,Beja,38.0154479,-7.8650368
2289,United States,Enewetak Atoll,11.5141037,162.06439324194528
2290,Slovenia,Trebnje,45.9079394,15.0071462
2291,Uruguay,Rivera,-30.900058,-55.5408151
2292,Hungary,Nógrád,51.3776867,13.7878781
2293,Azerbaijan,Nakhichevan,47.2320812,39.7627084
2294,Syrian Arab Republic,Al-Hasakah,36.5013738,40.7469948
2295,United States,Yala,6.3344846,101.1409694
2296,France,Saint-Pierre,48.3832725,7.4718731
2297,Mauritius,Pamplemousses,-20.098318499999998,57.573905604159094
2298,Croatia,Ličko-Senjska,,
2299,"Tanzania, United Republic of",Pwani,-7.1790252500000005,38.93875945833554
2300,United States,Siparia,10.14716065,-61.57870316884424
2301,Cuba,Guantánamo,,
2302,Bulgaria,Razgrad,43.5258211,26.5230603
2303,Viet Nam,Bạc Liêu,48.29123,11.581193888101906
2304,Nigeria,Bayelsa,4.7629786,6.028898
2305,Ecuador,Tungurahua,-1.2765895,-78.4754667
2306,Jordan,Aqaba,29.543912,35.00668202683799
2307,Algeria,Adrar,26.4888155,-1.3582442169365363
2308,Malta,Birkirkara,35.8994547,14.4649578
2309,Madagascar,Diana,-13.2043844,49.1111434
2310,Slovenia,Majšperk,,
2311,United States,Sud-Ouest,10.38692085,-3.283188627811005
2312,Qatar,Al Wakrah,25.1566623,51.6013212
2313,France,Batys Qazaqstan,43.2146299,76.3386726
2314,Azerbaijan,Shaki City,41.2033609,47.1802623
2315,Turkey,Batman,37.7874104,41.2573924
2316,Italy,Ogooué-Maritime,,
2317,Malta,Luqa,35.859653,14.4892913
2318,Algeria,Naama,33.2336851,-0.8151958390775952
2319,Lesotho,Mohaleʼs Hoek,-30.1516305,27.4770113
2320,Algeria,El Mghair,,
2321,Morocco,Guelmim-Oued Noun,28.5273703,-10.0315515
2322,Libya,Al Buţnān,-19.8069331,-44.1458324
2323,Bhutan,Chukha,27.0162851,89.54605775563428
2324,North Macedonia,Gevgelija,41.1388664,22.5033192
2325,Egypt,Beni Suweif,,
2326,Hungary,Tolna,46.4883447,18.5050005
2327,United States,Rincón,14.5776449,-87.9286581
2328,Thailand,Bueng Kan,18.2329562,103.8267114
2329,France,Salas,43.5235412,-0.7136478
2330,Afghanistan,Balkh,36.7581256,66.8980826
2331,United Kingdom,Loyalty Islands,-20.9328607,167.16578476651785
2332,"Moldova, Republic of",Anenii Noi,46.8815631,29.2309122
2333,Brazil,Yap,9.54626825,138.16515987431325
2334,Ghana,Northern,-16.403889749999998,179.04897
2335,Japan,Hacıqabul,,
2336,"Tanzania, United Republic of",Iringa,-7.5662122,35.07448089086908
2337,Tunisia,Zaghwān,,
2338,Spain,Estelí,-19.84928625,-40.26716145646587
2339,Algeria,Oum el Bouaghi,35.8105805,7.018417796577514
2340,United States,Black Point,24.0962598,-76.4022591
2341,Malta,Il-Mellieħa,,
2342,Armenia,Kotayk,40.4039669,44.71977685298842
2343,China,Zanzan,8.6702847,-3.3447445
2344,Turkey,Sinop,41.6394277,34.8681231
2345,Norway,Nord-Trøndelag Fylke,,
2346,Tunisia,Tawzar,24.7599386,46.8154802
2347,Turkey,Burdur,37.5183407,30.1691254
2348,Kenya,Bomet,-0.7196054000000001,35.23963843035895
2349,Puerto Rico,Moca,19.394647,-70.5261566
2350,Mayotte,Mamoudzou,-12.7804136,45.2279761
2351,Azerbaijan,İsmayıllı,34.0855503,49.6861081
2352,Bulgaria,Silistra,44.118308,27.2600031
2353,Trinidad and Tobago,Couva-Tabaquite-Talparo,10.4497669,-61.344388125853015
2354,Jordan,Mafraq,32.536378799999994,38.13152652312604
2355,United States,Central Province,-14.183507,29.0375543
2356,Kenya,Laikipia,0.2858452,36.825771076829064
2357,Hong Kong,Tai Po,22.4494017,114.1711328
2358,Nigeria,Kebbi,11.4167574,4.1074545
2359,Morocco,Oued Ed-Dahab-Lagouira,23.6989172,-15.9310551
2360,Montenegro,Opština Rožaje,,
2361,Kenya,Baringo,0.72444025,36.020141937892475
2362,"Moldova, Republic of",Drochia,48.1128441,27.8095419
2363,Canada,Fatick,13.9406041,-16.4024021
2364,Malta,Ix-Xagħra,,
2365,France,Picardie,49.601756,2.871633889975323
2366,Italy,Ali Sabieh,11.2133809,42.8699249
2367,Puerto Rico,Lajas,-6.5603051,-78.7347385
2368,Albania,Elbasan,41.110623700000005,20.08758484804401
2369,Oman,Northeastern Governorate,,
2370,Viet Nam,Hậu Giang,30.2768766,120.1464461
2371,Slovenia,Kobarid,46.2455017,13.5791754
2372,Dominican Republic,La Romana,18.4975148,-68.9766638
2373,Cambodia,Kampong Chhnang,12.1382025,104.3354098
2374,Turkey,Bilecik,40.1435101,29.9752911
2375,Thailand,Narathiwat,6.4277319,101.8212475
2376,Spain,South Caribbean Coast,12.1582922,-83.06538445700855
2377,Algeria,El Tarf,36.67135625,8.070134002053635
2378,Argentina,Aragatsotn,40.47489950000001,44.1149455810407
2379,South Africa,Sandys,32.273816749999995,-64.87459220403093
2380,"Congo, The Democratic Republic of the",Kasaï-Occidental,14.263199,22.6784
2381,Latvia,Ludzas novads,56.508281249999996,27.81507823453302
2382,Spain,Gedo,3.0,42.0
2383,Somalia,Bay,47.2885,5.71839
2384,Turkey,Hakkâri,,
2385,Turkey,Bartın,13.6968325,30.3703697
2386,Ethiopia,Lualaba,-9.69691495,23.02254385532696
2387,Slovenia,Črenšovci,,
2388,Bhutan,Mongar,27.27060865,91.21240123536498
2389,Tunisia,Kanem,15.2264398,15.3151191
2390,Colombia,Uíge,-29.70425285,-53.85781254999687
2391,,Oshana,-18.4702308,15.7434419
2392,Tunisia,Kef,63.98486065,-22.626598187703223
2393,Slovenia,Ljutomer,46.5187046,16.1967404
2394,Guernsey,St Peter Port,49.4568142,-2.5389979
2395,Lithuania,Telsiai,55.9846135,22.2490753
2396,Lao People's Democratic Republic,Champasak,14.8828473,105.8420794
2397,Morocco,Laâyoune-Boujdour-Sakia El Hamra,,
2398,Papua New Guinea,Madang,-5.0,145.5
2399,Algeria,In Salah,27.197705499999998,3.5212375793144277
2400,Tunisia,Al Qaşrayn,,
2401,Mongolia,Orhon,49.01714525,105.40407632705178
2402,Zimbabwe,Matabeleland South,-20.7364801,28.9396495
2403,Afghanistan,Laghman,34.783333,70.183333
2404,"Iran, Islamic Republic of",Chaharmahal and Bakhtiari,32.844594,49.3486646
2405,Luxembourg,Wiltz,49.9666914,5.9321021
2406,Paraguay,Canindeyú,,
2407,United States,Daşoguz,51.0656916,3.7266966
2408,Thailand,Uthai Thani,15.3912084,99.4560531
2409,India,Manus,-2.10326445,146.93254478025523
2410,Uruguay,Tacuarembó,,
2411,Morocco,Taza-Al Hoceima-Taounate,,
2412,Canada,Orellana,-0.78618,-76.4803184
2413,Puerto Rico,Arecibo,18.4702985,-66.7190726
2414,Viet Nam,Thái Bình,,
2415,Viet Nam,Nam Định,35.143958,126.891346
2416,Viet Nam,Quảng Bình,,
2417,Slovenia,Litija,46.0575677,14.8314192
2418,Malta,Ħaż-Żebbuġ,,
2419,United States,Lija,35.901766,14.4476136
2420,Slovakia,Saint Mark,53.3123864,-2.53484875
2421,Madagascar,Vakinankaratra,-19.71130945,46.83554814522457
2422,India,Kapisa,34.905556,69.741667
2423,United States,Central River,13.575073849999999,-14.77971469760196
2424,France,Denguélé,-26.647599,15.1656818
2425,Turkey,Çankırı,46.9026223,6.3546205
2426,Senegal,Thiès,41.6249059,-85.90528913464351
2427,Algeria,Khenchela,34.913345500000005,6.905943093880865
2428,Latvia,Daugavpils municipality,55.8712267,26.5159337
2429,United States,Western Bahr al Ghazal,8.545555499999999,25.22245041868897
2430,United States,Kefa,25.2647,105.315
2431,El Salvador,Ahuachapán,,
2432,Nigeria,Gombe,10.38301,11.206567
2433,United States,Moore’s Island,26.30237885,-77.60109939552825
2434,Slovenia,Trbovlje,46.1558964,15.0540204
2435,Honduras,Choluteca,13.3696253,-87.07564445652513
2436,Canada,Huancavelica,-13.0,-75.0
2437,Zimbabwe,Mashonaland Central,-16.742872,31.2952086
2438,Hong Kong,Wan Chai,22.2790146,114.1724833
2439,Australia,Berry Islands,25.5905,-77.72610063734791
2440,Russian Federation,Khatlon,37.8804734,69.2636923
2441,Viet Nam,Quang Nam-Da Nang,22.846517050000003,108.29094394671847
2442,Finland,Phú Yên,20.6620586,106.0599835939156
2443,Turkey,Artvin,41.160506,41.8398627
2444,Malta,Marsaskala,35.8629162,14.5591879
2445,Central African Republic,Bangui,4.3907153,18.5509126
2446,Saudi Arabia,Mirab Harerge,,
2447,Estonia,Lääne,42.937342799999996,-99.40037224964752
2448,Ethiopia,Welega,9.0,35.5
2449,Myanmar,Magway,20.2747958,94.7362245
2450,Lithuania,Aizkraukles novads,56.48751875,25.261832677164627
2451,Thailand,Rotuma,-12.49947585,177.0394455641407
2452,Kenya,Isiolo,1.0060600499999999,38.74789538540634
2453,Brazil,Faafu Atholhu,3.1314909,72.88435672916549
2454,India,Ratanakiri,13.9311155,107.03914990288844
2455,Myanmar,Mon,50.4549568,3.951958
2456,Puerto Rico,Naguabo,18.2120824,-65.7353205
2457,Georgia,Kakheti,41.737352,45.6721781
2458,India,Moyen-Cavally,,
2459,Peru,Madre de Dios,-12.0,-70.25
2460,France,Nimroz,30.7753811,62.4793088
2461,Tonga,Vava‘u,-18.62315975,-174.00203980987774
2462,Ukraine,Zabul,32.3068942,67.129904
2463,Brazil,Augšdaugava Municipality,,
2464,Suriname,Commewijne,5.8401198,-54.92444309055077
2465,Hungary,Jalal-Abad,40.9298182,73.00119
2466,France,Chucher Sandevo,42.0994869,21.3868611
2467,Armenia,Ararat,39.7019346,44.2983964
2468,Puerto Rico,Sabana Grande,18.0794738,-66.9600191
2469,Latvia,Smiltene,57.4243197,25.9045413
2470,Haiti,Sant Julià de Loria,,
2471,"Taiwan, Province of China",disputed,28.11783635,94.02030639796327
2472,Latvia,Dobeles novads,56.6320029,23.142759333900436
2473,Jersey,St. Brelade,49.1930223,-2.1996144
2474,Luxembourg,Echternach,49.8120961,6.4214859
2475,India,Mid Western,-32.60213615,149.7367441652866
2476,Libya,Darnah,31.8689169,22.5825391
2477,United States,Para,-6.8699697,-75.0458515
2478,United Kingdom,Aust-Agder,59.567840149999995,7.371130883739518
2479,Chile,Bengo,-8.30833915,13.88301594422697
2480,Spain,Ohangwena,-17.5877369,16.7737955
2481,Sudan,Western Darfur,-33.9693291,18.6283921
2482,Botswana,North-East,42.2150373,-79.8358415
2483,France,Javis Raioni,41.7431519,44.7961317
2484,Belgium,Inhambane,-22.779116,34.5661741
2485,France,Khojavend,39.6550726,46.90323691314797
2486,"Taiwan, Province of China",Yên Bái,42.35382695,-3.666729824210412
2487,Kazakhstan,Mangghystaū,,
2488,France,Novaci,45.1724288,23.6637538
2489,"Moldova, Republic of",Cahul,45.9044087,28.1946583
2490,France,Grand Bassa,5.8812713,-10.0494042
2491,France,Xiangkhoang,19.41789095,103.35575492388296
2492,Nicaragua,Chontales,11.8915422,-85.1013926
2493,Thailand,Chaiyaphum,16.2720349,101.7153824
2494,Indonesia,Bangka–Belitung Islands,-2.7052886,106.3585607
2495,Solomon Islands,Honiara,-9.437797549999999,159.9624174786047
2496,Peru,Pasco,28.2996183,-82.4522702
2497,France,Languedoc-Roussillon,43.65420305,3.674669940206605
2498,Mauritius,Ma’rib,15.5986243,45.2598934
2499,United States,Sandaun,-3.5,142.0
2500,Netherlands,Faritanin’ i Toliara,-21.88531455,44.33039356965506
2501,Turkey,Kilis,36.7797231,37.1416892
2502,Turkey,Şǝmkir,,
2503,Guinea,Nzerekore,8.3925728,-8.8572519
2504,Kazakhstan,Turkistan,43.3019457,68.2703698
2505,United States,Dhaalu Atholhu,0.30417835,73.21247455719056
2506,Slovenia,Polzela,46.2791783,15.0754267
2507,Madagascar,Atsimo-Andrefana,-23.0907053,44.40133257710572
2508,Myanmar,Kachin,26.0207656,97.4919258
2509,Brazil,Niari,-2.7416334,12.3332136
2510,Benin,Mono,37.9533927,-118.9398758
2511,Estonia,Lääne-Virumaa,,
2512,Turkey,Zonguldak,41.250324,31.8389738
2513,Lithuania,Tauragė County,,
2514,Bulgaria,Plateaux,-3.0701495000000003,16.62452757314927
2515,United States,Al Marqab,14.372967,44.229865
2516,Viet Nam,Vĩnh Phúc,,
2517,"Venezuela, Bolivarian Republic of",Apure,7.166667,-68.833333
2518,Mauritius,Savanne,-20.45806125,57.489206513345835
2519,Burkina Faso,Sahel,14.0279165,-0.7717775666263393
2520,Puerto Rico,Vieques,18.1215622,-65.45746403129988
2521,Peru,Guainía,4.91939565,-52.31666294665628
2522,Cambodia,Kampong Speu,11.57753675,104.27140233242656
2523,Puerto Rico,Toa Baja,18.4426255,-66.2545652
2524,Spain,Adamaoua,6.8496708,13.2163222
2525,Philippines,Negros Island Region,-2.0612945,147.3858001
2526,Myanmar,Chin,35.000074,104.999927
2527,United States,An Nuqāţ al Khams,,
2528,United Kingdom,Mont Buxton,-4.613644,55.4440245
2529,Azerbaijan,Qǝbǝlǝ,-23.52139835,-47.530071256785746
2530,United States,Hadjer-Lamis,12.6903906,16.3352648
2531,Slovenia,Mozirje,46.3396381,14.9634205
2532,United States,Bikini Atoll,11.5391494,165.27162612145537
2533,Norway,Ålands landsbygd,60.2138828,19.6229621
2534,Chile,Diego Martin,10.71385965,-61.579355509504495
2535,Ecuador,Sucumbios,-0.039138,-76.5119678
2536,Slovenia,Dravograd,46.5896276,15.0235456
2537,Viet Nam,Lai Châu,48.6023503,7.555194
2538,Kenya,Siaya,-0.06040135,34.200135009996295
2539,Tonga,Tongatapu,-21.1678253,-175.27386910577957
2540,"Moldova, Republic of",Dubăsari,,
2541,United States,Qeqertalik,68.5828712,-49.22158153398078
2542,Kyrgyzstan,Issyk-Kul,42.46203985,77.07898624139989
2543,Mexico,El Paraíso,14.7776165,-87.9462474
2544,Zambia,Mirab Shewa,9.12706925,37.85556295816925
2545,Thailand,Samut Sakhon,13.5708192,100.2585874
2546,United States,Amoron'i Mania,-20.4591292,46.72639219499414
2547,"Tanzania, United Republic of",Mtwara,-10.35889015,40.00839838031362
2548,Slovakia,Bitlis,38.4950867,42.1678372
2549,Mali,Kwanza Sul,-9.7941023,15.2785492
2550,United States,Encamp,42.5359781,1.5836753
2551,Viet Nam,Quảng Ninh,29.3085851,88.9158056
2552,Malta,Pembroke,45.8260909,-77.113541
2553,Somalia,Awdal,10.5000045,43.4999956
2554,Morocco,Guelmim-Es Smara,,
2555,Turkey,Şırnak,,
2556,Canada,North Andros,24.8875,-78.08116191638643
2557,"Moldova, Republic of",Teleneşti,,
2558,United Kingdom,Al Wilāyah ash Sharqīyah,,
2559,Afghanistan,Paktia,33.705724,69.4083555
2560,Egypt,Baalbek-Hermel,34.009653,36.2117096
2561,Thailand,Saraburi,14.5249471,100.9160757
2562,"Moldova, Republic of",Ialoveni,46.948146449999996,28.77996513789418
2563,Saudi Arabia,Al Farwaniyah,29.24758225,47.911913830390105
2564,Estonia,Viljandimaa,58.322947150000005,25.582486600702637
2565,France,Rivas,45.5858,4.24753
2566,France,Kidričevo,,
2567,Malta,Sannat,46.1198733,2.4078788
2568,Germany,Koh Kong,11.6813417,103.0258043
2569,Mauritania,Dakhlet Nouadhibou,20.8019537,-16.0012708
2570,United States,Mopti,14.514489000000001,-3.646458060483871
2571,Gabon,Wele-Nzas,1.4648719,11.131676
2572,Mauritius,Grand Port,-20.40385065,57.63305171301659
2573,Ethiopia,Bīnshangul Gumuz,,
2574,United States,Coamo,18.0807012,-66.3565542
2575,Italy,AT.17,47.59397,14.12456
2576,Georgia,North Caribbean Coast,14.3392053,-83.8790622
2577,"Moldova, Republic of",Leova,46.4780285,28.2539655
2578,"Moldova, Republic of",Cimişlia,,
2579,Latvia,Saldus Rajons,56.4912463,21.0129783
2580,"Bolivia, Plurinational State of",Pando,-11.183333,-67.183333
2581,Benin,Ouémé,47.8171618,3.5728073
2582,France,Annobon,-1.4196148,5.6409968
2583,United States,Sipaliwini,3.7867943,-56.1498825
2584,Kenya,Migori,-1.0211616000000001,34.30964322421073
2585,Thailand,Sing Buri,14.9936716,100.3602963
2586,France,River Gee,5.2092183,-7.6657088
2587,Rwanda,Kirundo,-2.5459180000000003,30.102274163736432
2588,"Congo, The Democratic Republic of the",Orientale,1.7069386999999998,26.643813998412064
2589,Somalia,Mudug,6.6507279,48.3009945
2590,Kenya,Trans Nzoia,1.0454582499999998,34.97904397271594
2591,Viet Nam,Hà Giang,28.1957433,121.0592134
2592,Thailand,Nong Khai,17.8812453,102.7490052
2593,Italy,Šmartno ob Paki,,
2594,United States,North Kordofan,13.083333,30.35
2595,Spain,Sanaag,10.3505022,47.5333298
2596,Canada,Santa Catarina do Fogo,14.9006458,-24.321011398551676
2597,China,Oudômxai,,
2598,United States,Saint Mary,45.8332243,0.388517
2599,Turkmenistan,Balkan,41.77863335,23.814655401592667
2600,Spain,Usulután,,
2601,Dominican Republic,Baoruco,18.48945765,-71.33084683913694
2602,Luxembourg,Diekirch,49.8690898,6.1600549
2603,Thailand,Sakon Nakhon,17.1904453,103.9730898
2604,United States,North Side,19.3352683,-81.1849992
2605,Thailand,Lopburi,15.026458,100.8089178
2606,Viet Nam,Lạng Sơn,49.6209305,6.141206973452729
2607,China,Soufrière,,
2608,Ecuador,Santo Domingo de los Tsáchilas,,
2609,France,Bobonaro,-9.03434,125.32401
2610,United States,Kwajalein Atoll,9.0833333,167.3333333
2611,Brazil,Tadjourah,11.7331574,42.6815878
2612,Andorra,Ordino,42.55615,1.5334945
2613,Albania,Lezhë,,
2614,Turkey,Ağrı,42.3951056,-7.1141645
2615,Thailand,Chanthaburi,12.9081033,102.0159145
2616,United Kingdom,Bomi,29.8626956,95.7678449
2617,Mauritius,Rodrigues,-19.719514850000003,63.41756866477273
2618,United States,Sar-e Pol,35.5532126,66.2426766
2619,Latvia,Jēkabpils Municipality,,
2620,Cambodia,Svay Rieng,11.1942275,105.7973275083619
2621,Mexico,San Pedro,5.014152,-6.940223716273168
2622,Switzerland,Kayes,13.8001844,-10.22455481493909
2623,Spain,Eastern Highlands,-6.5,145.583333
2624,Slovenia,Slovenska Konjice,,
2625,United States,Bouenza,-4.2868706,13.3972102
2626,Botswana,Lobatse,-25.2100604,25.6819594
2627,Sudan,Kassala,16.0431989,36.0181112
2628,Argentina,Raymah,15.733155,43.794219
2629,Netherlands,Bordj Badji Mokhtar,22.626146050000003,0.12758168507861467
2630,"Moldova, Republic of",Găgăuzia,,
2631,Bulgaria,Kyustendil,42.334942749999996,22.88841163833711
2632,Kenya,Garissa,-0.52360305,40.356386905787105
2633,Brazil,Illizi,27.852850500000002,7.8189636047396895
2634,France,Aur Atoll,8.2673625,171.0881869
2635,Spain,Gaza,31.4432234,34.360007
2636,Chad,Logone Occidental,8.7795637,15.9126749
2637,United States,Moka,58.8389795,22.7567667741515
2638,Georgia,Shida Kartli,41.988683550000005,43.981129820759406
2639,United States,Uvs,49.6313887,92.9558186
